	LeukocyteMeth_score	B.cells	CD45	CD8.T.cells	Cytotoxic.cells	DC	Exhausted.CD8	Macrophages	Mast.cells	Neutrophils	NK.CD56dim.cells	NK.cells	T.cells	Th1.cells	Treg
TCGA.36.1575.01	0.0258887164645988	-0.267336269728573	-0.12997249259416002	-0.243597706338808	-0.317684960432284	-0.238801774215924	-0.233741518863208	-0.0660164601257609	-0.30737894179264397	-0.333389210103624	-0.41192261875942404	-0.30272324401791	-0.31596673234451694	-0.39388489208633104	-0.20672873465933103
TCGA.36.1576.01	0.265219649942059	-0.129559924527075	0.31913880660177696	0.009545321891684291	-0.0968507923436994	-0.114179041537905	-0.108278071640652	0.281344511054093	-0.0967817590861177	-0.15304442843290197	-0.248923465310571	-0.24069186050977104	-0.030549143161035	-0.19837071519255198	-0.0314219212865002
TCGA.36.1577.01	0.10355779297518	-0.313695923341344	-0.0698793906051629	0.18037901601398698	-0.3354011018752	-0.17733510243268802	-0.23525489524247	0.0474617865766422	-0.399363316696669	-0.192897763873263	-0.387153255123705	-0.40911782331156	-0.348290328537689	-0.41075962759204404	-0.21344688954718602
TCGA.36.1578.01	0.0895173663587279	-0.20259056387835897	0.287399492170969	-0.00101973494349403	-0.0542395706419836	-0.187260135855344	-0.0772959804396844	0.219834551528397	-0.222043053779696	-0.11571758577577199	-0.232454374739621	-0.19361680808107604	-0.0771335928089159	-0.18049090139653	-0.0499894202285231
TCGA.36.1580.01	0.15122252526839	-0.19622335434289898	0.24169487939060502	-0.0468449177439083	-0.143394090424667	-0.0327075543588418	-0.12719370738233401	0.23325115298794002	-0.14016776915368498	-0.162917019236353	-0.31446571551173497	-0.321393873484511	-0.11597448177174802	-0.236986881083369	-0.0944773592890394
TCGA.36.1581.01	0.19495238585378	-0.0934965140996373	0.36479052052475697	0.0700891636336704	-0.0799480321425708	-0.11561362321538002	-0.0075845938907454	0.23646748626239003	-0.308224513967294	-0.090426471166907	-0.250560678556788	-0.22585457679591897	-0.0056605363540086	-0.146424037240796	-0.0463393990689801
TCGA.3P.A9WA.01	0.0767658859551187	-0.274563260568564	0.00195725772323317	-0.21423502009296302	-0.21198092618976103	-0.19674704337448198	-0.19662897541025	0.0152800826447823	-0.328688934223772	-0.192253875645554	-0.350159154935948	-0.368531813855041	-0.208682369892591	-0.258040626322471	-0.143726195514177
TCGA.57.1582.01	0.078132454921112	-0.159543722436231	0.10103681760474	-0.140630946532434	-0.200102920121982	-0.172790800822861	-0.0827594124643309	0.13465360746401597	-0.235611204940545	-0.23106682702310896	-0.326215465510467	-0.268853508639457	-0.148272093601948	-0.301417689377909	-0.147482014388489
TCGA.57.1583.01	0.0199933118369598	-0.21634645664793103	-0.0758040626322471	-0.23796539399844602	-0.205909689125368	-0.207635965096193	-0.17594113787262303	-0.009107535371265879	-0.284040266156891	-0.26779373164450104	-0.349773103186779	-0.32719392248254603	-0.27478677206923	-0.28015234870926803	-0.226089716462124
TCGA.57.1584.01	0.084977140411361	-0.336839399243707	0.10807236563690198	-0.161287555888736	-0.182347634144046	-0.221339424582557	-0.207903430839859	0.123725082586004	-0.353612285745971	-0.20130932897895298	-0.3524886285103879	-0.291520557072529	-0.173484818248442	-0.278882776132036	-0.250423190859077
TCGA.57.1585.01	0.160712922203324	-0.17932966865208602	0.232754972492594	-0.10281257199555499	-0.17921399344645803	-0.148477370931824	-0.102938549860387	0.218611122685993	-0.132020738682145	-0.138102898009491	-0.305191176355237	-0.298106918086116	-0.13895376927547	-0.24910071942446002	-0.11558400338552699
TCGA.57.1993.01	0.0461623500042855	-0.289650045065124	0.0322154041472704	-0.267461819336509	-0.29625016546630895	-0.148575623402897	-0.12271242668501699	0.207781164648476	-0.33875693265175605	-0.156066798916875	-0.38187368959232504	-0.33478113528782694	-0.252912062174041	-0.351407109606432	-0.210801946677952
TCGA.57.1994.01	0.14566989527991503	-0.20387989889318803	0.32643884892086306	0.029063272389773995	-0.12392014363325	-0.17561712856081302	-0.0833252463759721	0.210817210646313	-0.373189307464225	-0.199490149383036	-0.277896126704873	-0.273817871575534	-0.0633126458499004	-0.19355691917054602	-0.10272958104105
TCGA.59.2348.01	0.160368187306793	-0.174121971448117	0.0822048243757935	-0.151709019112605	-0.17905321428466	-0.21802895741582898	-0.17469827361660997	0.138895788315191	-0.26081179699980805	-0.175072413825011	-0.31538247728472696	-0.282998550825044	-0.196823723320426	-0.270048666948794	-0.148222598391875
TCGA.59.2350.01	0.17719382904937497	-0.20924178633203	0.00412611087600507	-0.13447753415161098	-0.20674220268342602	-0.256649941733289	-0.19597207113192897	0.0748435806362332	-0.235611098738476	-0.25415262865899696	-0.34117562900867104	-0.243972388279587	-0.22176878116882898	-0.24026661024121898	-0.191969953449005
TCGA.59.2351.01	0.24905811553707302	-0.162350499773254	0.270789250952179	-0.11349403008912301	-0.123491292852745	-0.0620468344219199	-0.14467652037220002	0.24504851757729898	-0.319058149899005	-0.199272466452161	-0.302450403955766	-0.22730821616128896	-0.119364410037258	-0.19339822259839198	-0.105744815911976
TCGA.59.2352.01	0.124038099115378	-0.21048251437729198	0.0947947524333474	-0.056068681301178	-0.143195307249406	-0.0937396663734857	-0.11857309358361401	0.13225522448987	-0.285561047649029	-0.230315703124102	-0.321377981650723	-0.260051474095355	-0.18629903130454	-0.244868810833686	-0.137166737198477
TCGA.59.2354.01	0.181476160428926	-0.227822048947761	0.264071096064325	-0.0870166148442877	-0.0772160283982817	-0.142531761048499	-0.11197403821540701	0.224582840621557	-0.265900755197284	-0.17172034599409	-0.268013930060049	-0.208489230189846	-0.0909957892957104	-0.220694033008887	-0.0993969530258146
TCGA.59.2355.01	0.100392164166923	-0.31683581110015696	0.0442763436309776	-0.0882023242546936	-0.133852995202173	-0.128650038620548	-0.17479826765896697	0.14253816755836402	-0.324087811913236	-0.24654780774289803	-0.347978852296848	-0.27584420553862604	-0.15976563038277802	-0.24465721540414703	-0.148857384680491
TCGA.59.2363.01	0.0707535155071006	-0.222913808092567	-0.0699851883199323	-0.153207816789158	-0.281480298068589	-0.18428806500623698	-0.21756882225581697	-0.0023437243540743603	-0.33259655887955397	-0.203615856899432	-0.36497133731743203	-0.296993891396555	-0.28027757222102506	-0.323317816335167	-0.317763436309776
TCGA.59.A5PD.01	0.174489345924953	-0.28251222883625393	0.0185146000846382	-0.207105137879523	-0.192285112981059	-0.193942533236311	-0.17407633520014998	0.0379512177279366	-0.30591816388864695	-0.24137723388176396	-0.34584497139559806	-0.27899665830748305	-0.18155148969874102	-0.26311891663140097	-0.13626745662293702
TCGA.5X.AA5U.01	0.0116465384656883	-0.262588266932613	-0.0969107067287347	-0.323594308746455	-0.357045250443593	-0.24539596072066003	-0.218973314747466	-0.07427674258490201	-0.369516182479357	-0.315493408043084	-0.3836114062375	-0.386677945125421	-0.35131293262100605	-0.5300465509944979	-0.23968472280998698
TCGA.61.1721.01	0.0557718264713908	-0.27097081166657	0.13267033432077902	-0.11936449461302501	-0.136260852721031	0.0402767824133102	-0.0981122516973605	0.279457350507157	0.0788014413921145	-0.198959309070983	-0.37111393185855107	-0.284967136257743	-0.14650141960371302	-0.223920863309352	-0.21752010156580603
TCGA.61.1724.01	0.0902752670873841	-0.24608988802846202	0.0819932289462547	-0.183954070812733	-0.148459344144654	-0.192842734669796	-0.19111410327936898	0.12579663497279	-0.299209131729544	-0.221280559084314	-0.309621326055655	-0.21762701134951604	-0.20183604433526103	-0.254337706305544	-0.16964663563267
TCGA.61.1725.01	0.10567449035536901	-0.282886833969274	0.12134997884045698	-0.11685368823100802	-0.11585642318100199	-0.197703592250974	-0.160421814746243	0.143192222254844	-0.221351148655442	-0.14891506682212902	-0.34260094672628	-0.227468299739199	-0.171516656608331	-0.307501057977148	-0.181178586542531
TCGA.61.1728.01	0.0581428201596855	-0.228995504281595	-0.0029094371561574303	-0.22790883464809	-0.21717682381049105	-0.18150114844139	-0.143768482659073	0.0688651055268649	-0.231245446819368	-0.15099940028148098	-0.369627748772974	-0.339998540020776	-0.267550925413223	-0.340880236986881	-0.185727888277613
TCGA.61.1733.01	0.0599604105397378	-0.209578230969031	0.0141239949217097	-0.121530043573169	-0.22428450698827598	-0.257270753290533	-0.180903562552893	0.0710973033883861	-0.29503565693899503	-0.216283765922667	-0.37580782024973897	-0.31657142134369204	-0.259355474013377	-0.305966991112992	-0.26121455776555197
TCGA.61.1736.01	0.0781675044047941	-0.213196479049495	0.13864790520524803	-0.180404798830439	-0.153939883670425	-0.21884616534899	-0.17696620410006603	0.175405691595298	-0.294450997569019	-0.15337719390378	-0.35158369219942304	-0.24610463894094398	-0.211445981616938	-0.272217520101566	-0.22106432501058
TCGA.61.1737.01	0.0924363779480293	-0.27732769667263696	0.17091620820990303	-0.126571663611511	-0.17337427262259802	-0.18819001577069303	-0.16033414506098098	0.22497517922841298	-0.17518765332341601	-0.202781085457097	-0.317171635780732	-0.31184117525444205	-0.19520265362666	-0.293641557342361	-0.148698688108337
TCGA.61.1738.01	0.0666923588746409	-0.295007005682583	0.00777613203554803	-0.101287329273169	-0.17344675324126904	-0.22207011180548702	-0.167617137389962	0.15569892652812303	-0.149077190029214	-0.16473049200508702	-0.30964355757614603	-0.26773566531995696	-0.20869738464347198	-0.5268197206940329	-0.20027507405839998
TCGA.61.1740.01	0.224144914348757	-0.155348863290629	0.300730004231909	-0.0253944935439294	-0.0742023276925713	-0.154098428573329	-0.0446246178402104	0.261643889135191	-0.285282302590531	-0.15049245974537698	-0.275544105370657	-0.278308620472368	-0.0433576380199562	-0.203131612357173	-0.0455459162082099
TCGA.61.1741.01	0.0760553103072761	-0.16942432361573997	0.11293906051629302	-0.17653412169896499	-0.229434542411311	-0.144838028898461	-0.14197258089405498	0.14291720153653	-0.333023555520627	-0.27471604288734497	-0.322019042352498	-0.28281420829017	-0.192585907518621	-0.25989208633093497	-0.0904570461278036
TCGA.61.1743.01	0.0410511852132449	-0.177647537964129	-0.057606855691917	-0.237840063716278	-0.243538047408559	-0.214980136416948	-0.18662249246091198	0.0325116983350427	-0.31812712824866196	-0.240280956892793	-0.34633899054271994	-0.278457089052062	-0.23803858917144397	-0.294117647058824	-0.196148963182395
TCGA.61.1900.01	0.0410737074761775	-0.26254882561744103	-0.0941599661447313	0.0298158772425711	-0.31064590336723996	-0.22413372742114	-0.225638985260379	-0.0453699383142019	-0.28809401045340804	-0.28474288031152195	-0.366349266795391	-0.380997980271187	-0.266550703514117	-0.314748201438849	-0.213764282691494
TCGA.61.1907.01	0.11859322944118099	-0.221088432999453	0.29226618705036	0.0686205349087331	-0.0346287078429688	-0.0235278848798238	-0.0792075364547708	0.255069869301592	-0.210209050073358	-0.11108755746095199	-0.307624221496851	-0.19487046378193804	0.0226003528742191	-0.173455353364367	-0.0284595852729581
TCGA.61.1910.01	0.0437202268786288	-0.271793370213733	0.0400444350402031	-0.23731423114342998	-0.239260828112492	-0.20430539625217498	-0.178759189621302	0.108268960878049	-0.245287483843165	-0.23051254399980198	-0.341807063511744	-0.31678330826621004	-0.30433144153948	-0.35304697418535796	-0.165414727041896
TCGA.61.1914.01	0.13463765064382802	-0.200339159855441	0.15393567498942	-0.15483266968613402	-0.16928521666910096	-0.116788447699541	-0.17440180589667997	0.19310917933220997	-0.170299624117046	-0.155027318250465	-0.344136655772605	-0.25722728406798395	-0.182361198921757	-0.289621244181126	-0.19651925518408803
TCGA.61.1917.01	0.0724386316644069	-0.181761783254425	0.11299195937367801	-0.0845821438104781	-0.104505758492187	-0.10312713853278199	-0.138339185493219	0.20113865581561302	-0.292985339080146	-0.21248295546264603	-0.35084423997428105	-0.271412273381152	-0.16155067280007698	-0.254284807448159	-0.10918324164198101
TCGA.61.1918.01	0.067826664844965	-0.24052427232689802	0.131876851460008	-0.172035740689735	-0.16384883135836403	-0.122127513465632	-0.176119731170411	0.18381388228439802	-0.23458398002586	-0.190400570227431	-0.328586712806793	-0.276137325712769	-0.199242048409837	-0.261002962336013	-0.14330300465509901
TCGA.61.1919.01	0.166922798021149	-0.17246711826097802	0.290732120186204	-0.138510903866335	-0.13248356158752697	-0.114412454691194	-0.11327355281573599	0.29222599349784	-0.168557888122654	-0.100556524984005	-0.300498383078219	-0.23439786356252398	-0.142591748385664	-0.228628861616589	-0.105691917054592
TCGA.61.1995.01	0.125939034793491	-0.29255117473087894	0.24576809140922604	-0.142827158323901	-0.16639042970946696	-0.126804761170916	-0.154787475764184	0.24647963063864897	-0.307324283864992	-0.18313040855033902	-0.30817306226474295	-0.26645837598508604	-0.0966536943943456	-0.194932289462548	-0.127274650867541
TCGA.61.1998.01	0.125245349603224	-0.310194866705849	0.13896529834955598	-0.259109076272525	-0.167912041297926	-0.007789863279690709	-0.164408155373202	0.243276866134061	-0.28752514945738106	-0.144381858511564	-0.34735058033862704	-0.335834767770109	-0.228682320761495	-0.32871349978840503	-0.22836436732966603
TCGA.61.2000.01	0.0517264559991197	-0.276137389824959	0.126745662293694	-0.193118615431639	-0.0577594902685076	-0.203316281583781	-0.152595510239294	0.16791865209081103	-0.266336601920686	-0.18340234143898498	-0.30567667361053	-0.20163300934893802	-0.15728660373404701	-0.296709691070673	-0.12224925941599699
TCGA.61.2002.01	0.162972405734758	-0.14092614899114903	0.308347439695303	0.0697825280800293	-0.0471897144281316	-0.14956949755485	-0.0954356274839696	0.23268416780980603	-0.160985093205471	-0.09687180011100098	-0.27548722421399297	-0.22070005485503197	-0.0489225657412215	-0.171498095641134	-0.00317393144308083
TCGA.61.2003.01	0.195888316409335	-0.148270654349922	0.343630977570884	-0.0857172324155235	-0.131178832196093	-0.11933863577031899	-0.119431164835651	0.287807820421294	-0.182490635870182	-0.155183015851517	-0.277076576177558	-0.28017004597919704	-0.136008598840583	-0.222492594159966	-0.161447312738045
TCGA.61.2008.01	0.0655416539042701	-0.218310060767238	0.0500423190859077	-0.129728749248809	-0.21071201406436604	-0.147826531862899	-0.170434466148121	0.135869583366259	-0.3762980147361761	-0.208466434403869	-0.34375857817808797	-0.358023147403064	-0.20738039923835502	-0.266292848074482	-0.14563055438002498
TCGA.61.2008.02	0.16529658083959398	-0.211575665497388	0.308982225983919	0.0690091542140147	0.0167833441832924	-0.0978549878767206	-0.0457241146497369	0.167329502167521	-0.421132824810138	-0.22803036320227202	-0.16543096286081801	-0.211256188274856	-0.0390421776933742	-0.160548032162505	-0.0368176047397376
TCGA.61.2009.01	0.124072569906396	-0.225243393949243	0.16525603046974202	-0.0460727969584858	-0.13423059163831402	-0.0425461037555474	-0.149643769586743	0.233288616642754	-0.19563353380185394	-0.17657964592750003	-0.344984984939463	-0.31357956785950203	-0.132633332148845	-0.249312314853999	-0.13949428692340196
TCGA.61.2012.01	0.273184641304422	-0.13395539297225698	0.264229792636479	0.0097254921674071	-0.102855274520518	-0.0688805770739946	-0.0831862241490702	0.210842311099281	-0.259240655398841	-0.0752158887195412	-0.29810808056486104	-0.257288556277874	-0.10660771525646501	-0.20540626322471398	-0.16356326703343202
TCGA.61.2016.01	0.0607457481998346	-0.31155033385764	0.0749576809140922	-0.11009435933624198	-0.14318898255738802	-0.11903105383579402	-0.16467974956199802	0.128957150583601	-0.30311176347538105	-0.165805654544798	-0.355673299808771	-0.26840462580533403	-0.15922009086590302	-0.257564536606009	-0.166790097333898
TCGA.61.2088.01	0.0362365137460978	-0.337121924213115	-0.123148539991536	-0.22976536093810201	-0.353533577965742	-0.29500131370158805	-0.16054595919763198	-0.0811092832154527	-0.34484028156704605	-0.241983545505816	-0.39905962857423	-0.22547017825455698	-0.333184530067495	-0.370873889123995	-0.21482225983918696
TCGA.61.2092.01	0.0346980041917595	-0.29605754827678604	-0.11796445196783699	-0.236996859106886	-0.280635864143913	-0.259686054691132	-0.26358994104498995	0.0312752736037452	-0.2761948734222	-0.253592867438446	-0.40182873332898206	-0.320615744052165	-0.26096192457743	-0.35786077020736407	-0.24656157426999598
TCGA.61.2094.01	0.42094358664280696	-0.0319002819059248	0.469636055861193	0.207354615848332	0.0667553102691893	-0.070119814089151	0.0919408500769867	0.311691595563894	-0.310191335941737	-0.10289056887492401	-0.14321493268172597	-0.20893444375754103	0.0946104866985692	-0.0906686415573424	-0.0952179432924249
TCGA.61.2095.01	0.203955308632745	-0.34987151358250296	0.252856538298773	-0.275968776506927	-0.0242996177148967	0.151776002771388	-0.17560848262049403	0.27771258823177597	-0.21083174217177397	-0.153015682768971	-0.26931242008947	-0.22485928143994297	-0.215669565417871	-0.246349978840457	-0.152719001269573
TCGA.61.2097.01	0.12245313139191902	-0.340651834982875	0.11013542107490501	-0.287715642190812	-0.264335405612388	-0.122048314606012	-0.20800875700847898	0.198981500109298	-0.310549128751329	-0.111408776824747	-0.35662924875140006	-0.386793198146241	-0.255207805892582	-0.301735082522218	-0.214028776978417
TCGA.61.2098.01	0.0404461729149227	-0.277831594846146	-0.2061468472281	-0.23915446158870302	-0.310874311217642	-0.19592251349736803	-0.18755355189753398	-0.0465889751537516	-0.41342320331877	-0.269654392283912	-0.409173088609915	-0.313072267856408	-0.351363074837381	-0.397164621244181	-0.309458315700381
TCGA.61.2101.01	0.0475088398776225	-0.227217030997138	-0.0438531527719001	-0.21900930467728302	-0.203137196540932	-0.16524002533989599	-0.188592532498054	0.0816510452428883	-0.12483448940087599	-0.224681432837874	-0.34060053328440504	-0.388709612871039	-0.216538415003901	-0.34267879813796	-0.185146000846382
TCGA.61.2102.01	0.0830359958159696	-0.34182482297606	0.0105268726195514	-0.209541112357251	-0.285398897954567	0.00128683199977865	-0.227463098735658	0.26378678282183105	-0.36510352872616103	-0.169669111836614	-0.34878305733686604	-0.42972566670770707	-0.34678159211907805	-0.33823529411764697	-0.25999788404570495
TCGA.61.2104.01	0.120149444379112	-0.176851165844075	0.223021582733813	-0.14719568118188	-0.15344891109424802	-0.138284873286449	-0.10893293897721	0.17384253580245	-0.30170582694997305	-0.144932402281099	-0.27420055892665396	-0.28758182369741	-0.143213836422017	-0.221328819297503	-0.12082099026660999
TCGA.61.2109.01	0.0697859622054235	-0.16194461327168	0.08691282268303	-0.20819159812231697	-0.147510428143249	-0.19356849052522498	-0.19558486664590002	0.10176298458883999	-0.35072893360347696	-0.223835652341603	-0.3214956365156911	-0.260166140656178	-0.215547910655343	-0.30866483283961105	-0.19413880660177696
TCGA.61.2110.01	0.052936102372859	-0.11755471136857198	-0.0305755395683453	-0.274745022194456	-0.23587506363792396	-0.170743806244791	-0.230158892599192	0.0695617185507181	-0.28812342652675704	-0.224115743966466	-0.391060740121023	-0.333103770946549	-0.234019370605371	-0.29819085907744397	-0.231485399915362
TCGA.61.2111.01	0.10460012964381801	-0.18095567879743302	0.16647270418958898	-0.0745382372205191	-0.179414778791708	-0.20615901022321	-0.17268618963073099	0.133297369835251	-0.12615930104676	-0.133253203420899	-0.32651114420800703	-0.24659743892019198	-0.142735825774995	-0.24354633939906895	-0.123042742276767
TCGA.61.2113.01	0.18724539336571	-0.23100966334393602	0.22720059246720298	-0.13273094297662402	-0.17689137975708302	-0.0651824619906351	-0.0933120953949287	0.251668841050176	-0.12585180614810001	-0.174850802392403	-0.30254084565056105	-0.297212684027785	-0.15698638585338598	-0.206411341515023	-0.0792424883622514
TCGA.OY.A56P.01	0.0054534839935535895	-0.257445934231576	-0.15113203554803198	-0.238851227673685	-0.356335570134544	-0.31013202701584697	-0.19747541972351998	-0.0858739849034963	-0.34306858284992703	-0.26884314212435	-0.3847501606746429	-0.412124964491555	-0.37223187950729497	-0.380924672027084	-0.199005501481168
TCGA.VG.A8LO.01	0.034111756452794004	-0.252010196250621	-0.08924037240795599	-0.22388449289696102	-0.223024055044768	-0.324873736738365	-0.2359430540538	-0.076698235802126	-0.308833840440028	-0.329424741969123	-0.365454272246475	-0.393450127134131	-0.24296268346425698	-0.3879073212018621	-0.21387008040626299
TCGA.WR.A838.01	0.0026953869762475604	-0.293500121139477	-0.220112145577655	-0.272781027753772	-0.35928762076820503	-0.27089156911997697	-0.230001512769714	-0.131736260867908	-0.418730837500555	-0.36996312473032794	-0.459203043569273	-0.394423713609159	-0.36323079500779204	-0.388436309775709	-0.284860347016504
