Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
TCGA-24-2262-01	0.000874677696673325	0.00304500566740279	0	0.00899919027689933	0	0.0551102961762458	0	0.0365082552519561	0.0313036473334958	0	0.0101626196276656	0.00162238568447875	0	0.104015512988384	0.0253815341724662	0.0188287317601184	0	0	0	0.0152385401974104	0	0	0.045	0.172441275124079	1.03574455251425	0.311090396833196
TCGA-24-2267-01	0.0256468347333686	0	0.0177343829628488	0.02646169893044	0	0.0500708131097261	0	0.0619173540470022	0.0260551076932833	0	0.0237682611526944	0	0.00479733829942847	0.0938760837986678	0.0754674411806299	0.107514190705161	0	0	0	0	0	0	0.014	0.242454816332578	0.994720135856744	0.513309506613251
TCGA-24-2271-01	0.0370478313744538	0	0.0193364384478824	0.0140650578776138	0	0.101340135042169	0	0.0412005452484525	0.0283116547202786	0	0.0112052865125193	0.00859513799716106	0.0194719616555778	0.0264132867341481	0.0268024078664479	0.0234176069931305	0	0.00226862827913004	0	0.00539007227748911	0	0	0.149	0.0950278873276182	1.05179030567283	0.364866051026454
TCGA-24-2281-01	0.00654995972236607	0	0.00490668292335254	0.0209676891656385	0	0.0383671081314235	0	0.045718167559719	0.0369407699774765	0	0.000961969461706387	0.015939337782946	0.0131232066491072	0.155339958465028	0.0256419758509186	0.0568224941125927	0	0	0.00216525683615343	0	0	0	0.005	0.319018911239295	0.965449547018318	0.423444576638429
TCGA-24-2288-01	0.0250514180684761	0.00609341865628703	0.0208468830632703	0.0605815919336959	0	0.0610072358776339	0	0.0490533635674794	0.0248871846657207	0	0.00969506673409831	0.000328803428838952	0.00629579545929883	0	0.0324089686222162	0.0831485985682912	0	0.0288296191805492	0.00185512448531345	0	0	0	0.196	0.0790537181714548	1.05748162712238	0.41008307231117
TCGA-24-2289-01	0.0194132748809043	0	0.00200046846844126	0.00991610779635264	0	0.0782805373200149	0	0.017036423616081	0.0193476373033883	0	0	0.00543713974456873	0.0130999484605232	0.0283828563297288	0.00763884156296292	0.0426571891581291	0	0.00116750617346618	0	0.0190809015837732	0.00094592194003067	0.00131739850056714	0.218	0.0716565479738605	1.05804298882816	0.265722152838932
TCGA-24-2290-01	0.000424191464889788	0.00113657609285921	0	0	0	0.0474623127606513	0	0.00977913376147847	0.0172477817121969	0	0.00965328557649272	0.000974197158862141	0	0.0486520802845828	0.00402565669415255	0.0539526918466779	0	0.00950638550505969	0	0.0168042538203013	0	0	0.108	0.11585568576187	1.05336760359926	0.219618546678205
TCGA-24-2293-01	0.0116244224039201	0	0	0.0274729985375297	0	0.0910221016019661	0	0.0122916653029052	0.0420217574919517	0	0.00426196759764798	0.00487182426826137	0.0310706085875164	0.080876465820797	0.0182592856585307	0.136239008264251	0	0.0204846267746933	0.00914021869673327	0	0	0	0.028	0.206366432486305	1.00677429045727	0.489636951006704
TCGA-24-2297-01	0.00158524898808926	0	0.00106562337079796	0.000243468705743668	0	0.0377923459822499	0	0.0263471310806297	0	0	0	0.00974594867443919	0.0125563961077704	0.0290254059096243	0.014116193364854	0.0107440972223076	0	0.000625456721875225	0.0110366233592465	0	0.00206949059643684	0	0.446	0.0282910260699109	1.0779614697091	0.156953430084065
TCGA-24-2298-01	0	0.000248447064906147	0	0	0	0.0402169726037837	0	0.0174271069695539	0.007211928255511	0	0.00403246076378862	0.00098519573388527	0	0.0415652930278927	0.0045038352163661	0.023502511584567	0	0.0236783670082475	0	0.00114058689182468	0	0.000352725749905177	0.131	0.101450624367324	1.06360930616026	0.164865430870232
TCGA-25-1312-01	0	0.00099591476531925	0	0	0	0.0643798161896042	0	0.0172530728481848	0.0145409717874606	0	0.000814173975940866	0.00394750054982702	0.0109277355390125	0.0270380260576812	0.0128858491806464	0.0121362516014845	0	0	0.0269525095955664	0	0.00204363439672657	0	0.538	0.0170972048947001	1.08064713323546	0.193915456487454
