"entrez_id","hgnc_symbol","RG10T17","RG10T18","RG10T19","RG10T5","RG10T7","RG10T8","RG13T10","RG13T11","RG13T122","RG13T13","RG13T14","RG16T1","RG16T3","RG16T5","RG16T9","RG17T13","RG17T14","RG17T19","RG17T6","RG17T7","RG17T9","RG19-T10","RG19-T11","RG19-T7","RG19-T8","RG19-T9","RG1T3","RG1T5","RG1T6","RG1T7","RG20-T10","RG20-T12","RG20-T14","RG20-T8","RG4T1","RG4T2","RG4T3","RG4T4","RG4T5","RG5T12","RG5T13","RG5T14Rep","RG5T15","RG5T16","RG5T17","RG5T22","RG6T12","RG6T13","RG6T16","RG6T3"
"100126325","MIR935",4,NA,4,4,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,6,4,6,5,6,5,NA,NA,3,NA,3,4,4,7,5,4,5,5,5,6,5,5
"100126326","MIR936",3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,4,4,4,2,3,4,3,3,3,3,3,2,2,4,3,5,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"100126327","MIR938",6,6,6,6,4,6,5,2,5,4,5,2,2,2,2,4,4,5,2,3,4,4,4,4,4,4,3,3,4,3,5,5,2,5,5,5,5,5,5,4,4,7,5,4,5,5,6,NA,4,7
"100126328","MIR940",3,2,2,2,2,2,2,3,2,2,2,NA,3,NA,3,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,5,3
"100126329","MIR941-1",8,6,5,5,5,5,6,2,5,6,5,3,4,3,3,5,5,5,3,4,5,6,5,6,6,6,7,6,8,6,5,7,7,7,3,3,3,3,3,5,5,8,7,4,5,5,7,6,7,8
"100126331","MIR942",5,3,3,5,4,3,4,2,3,4,3,3,3,3,3,3,3,4,1,3,3,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,7,5,4,5,5,7,7,7,5
"100126332","MIR943",7,5,5,5,5,5,3,6,2,2,2,2,2,2,2,3,3,3,1,2,3,3,3,3,4,3,3,3,4,3,4,4,5,4,2,2,2,2,2,2,2,3,3,2,2,3,8,8,8,8
"100126333","MIR708",7,4,4,4,5,4,4,2,3,4,3,2,2,2,2,4,5,6,3,4,5,2,3,2,2,2,2,NA,3,2,NA,5,NA,NA,3,3,3,3,3,4,4,7,5,4,5,5,8,8,8,8
"100126334","MIR885",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,5,7,3,3,3,3,3,4,5,7,6,5,5,6,6,6,6,7
"100126335","MIR543",6,5,4,4,5,4,3,3,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,5,5,5,5,2,2,2,2,2,6,6,7,7,6,6,8,5,6,4,4
"100126336","MIR208B",3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,4,3,5,5,8,5,5,5,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"100126340","MIR944",4,3,3,3,3,3,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,5,4,5,5,5,8,8,6,4,7,7,7,8,5,5,5,5,5,6,6,8,8,6,6,8,8,8,8,8
"100126343","MIR874",3,2,2,2,2,2,5,2,3,4,3,2,2,2,2,4,4,4,2,4,4,2,2,2,2,2,3,3,4,3,3,3,2,3,3,3,3,3,3,4,4,7,5,4,5,5,2,3,2,4
"100126345","MIR889",6,5,4,4,5,4,3,3,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,5,5,5,5,2,2,2,2,2,6,6,7,7,6,6,8,5,6,4,4
"100126346","MIR190B",5,5,5,5,5,5,5,2,4,4,4,3,3,3,3,NA,NA,4,3,3,4,5,5,5,5,5,5,4,8,6,5,5,8,7,4,4,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"100126348","MIR760",4,3,3,2,2,2,4,2,3,3,3,3,3,3,3,3,3,4,1,2,3,4,4,4,4,4,5,4,6,5,5,5,6,5,4,4,4,4,4,4,4,4,5,4,5,5,7,7,7,5
"100126349","MIR921",5,5,5,5,5,4,5,2,4,4,4,3,3,3,3,4,4,4,3,4,4,5,4,5,5,5,4,4,5,5,5,5,7,7,4,4,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"100126350","MIR933",5,5,5,5,4,4,5,2,3,4,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,NA,NA,3,5,4,4,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"100126351","MIR939",7,7,7,7,7,7,5,6,5,5,7,4,4,4,4,5,5,5,5,4,5,2,2,2,2,2,5,5,4,3,5,5,7,5,3,3,3,3,3,7,7,8,8,6,6,8,8,8,8,8
"100126352","MIR941-3",8,6,5,5,5,5,6,2,5,6,5,3,4,3,3,5,5,5,3,4,5,6,5,6,6,6,7,6,8,6,5,7,7,7,3,3,3,3,3,5,5,8,7,4,5,5,7,6,7,8
"100126355","MIR365A",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"100126356","MIR365B",3,2,2,2,2,2,2,3,2,2,2,3,3,3,4,4,4,4,2,3,4,2,4,2,2,2,3,3,4,3,2,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,2,3,4,2
"100126780","SNAR-G1",4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,6,4,2,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"100126781","SNAR-F",4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,6,4,5,NA,NA,NA,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"100126784","LOC100126784",5,5,5,5,4,4,5,2,3,4,3,2,2,2,2,3,3,3,1,3,3,2,2,2,2,2,3,3,3,2,5,5,7,5,2,2,2,2,2,4,4,7,5,4,5,5,2,5,5,5
"100126791","EGOT",2,2,2,2,2,2,5,2,5,4,5,2,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,5,7,3,3,3,3,3,4,4,7,6,5,3,4,6,6,7,7
"100126793","GHRLOS",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,5,7,3,3,3,3,3,4,5,7,6,5,5,6,6,6,6,7
"100126798","SNAR-A1",4,3,3,3,3,3,NA,NA,NA,NA,NA,2,2,2,2,3,3,3,2,NA,3,3,3,3,3,3,3,3,6,4,2,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,5,5,5
"100126800","SNAR-A12",4,3,3,3,3,3,NA,NA,NA,NA,NA,2,2,2,2,3,3,3,2,NA,3,3,3,3,3,3,3,3,6,4,2,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,5,5,5
"100127206","MINAR2",3,2,2,2,2,2,5,2,3,4,3,2,2,2,2,4,4,4,2,4,4,2,2,2,2,2,3,3,4,3,3,3,2,3,3,3,3,3,3,4,4,7,5,4,5,5,2,2,2,2
"100127888","SLCO4A1-AS1",8,6,5,5,5,5,6,2,5,6,5,3,4,3,3,5,5,5,3,4,5,6,5,6,6,6,7,6,8,6,5,7,7,7,5,6,5,6,5,5,5,8,7,4,5,5,7,6,7,8
"100127889",NA,3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,3,3,4,3,5,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"100127983","C8orf88",5,5,5,5,4,4,5,2,5,4,5,3,3,3,3,3,3,3,2,2,3,2,3,2,2,2,5,4,4,3,3,5,6,5,3,3,3,3,3,6,6,8,8,6,6,8,NA,NA,NA,6
"100128023","DPPA2P3",4,3,3,3,3,3,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,5,4,5,5,5,8,8,6,4,7,7,7,8,5,5,5,5,5,6,6,8,8,6,6,8,6,7,7,6
"100128025","WWTR1-AS1",8,6,7,6,6,6,5,2,5,4,5,2,2,2,2,5,5,6,3,4,5,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,6,6,8,8,6,6,8,6,8,7,8
"100128054","PLCE1-AS1",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,3,3,4,3,5,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"100128071","FAM229A",4,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,5,2,3,4,5,4,5,5,5,5,4,6,4,5,5,5,5,3,3,3,3,3,4,4,5,5,4,4,5,4,4,4,3
"100128076","LOC100128076",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,3,4,3,3,3,2,4,2,2,2,2,2,5,5,7,5,5,5,4,2,4,2,3
"100128081","JAZF1-AS1",3,2,2,2,2,2,5,2,5,4,5,3,3,3,3,4,4,4,3,4,3,2,3,2,2,2,3,3,3,2,4,5,7,6,2,2,3,2,2,2,2,3,3,2,2,3,5,4,5,3
"100128124","HGC6.3",5,4,4,4,4,4,2,3,2,2,2,2,2,2,2,4,4,3,2,3,4,4,4,4,4,4,7,5,8,6,4,3,3,4,4,4,4,4,4,2,2,3,3,2,2,3,8,8,8,7
"100128126","STAU2-AS1",5,3,3,3,3,3,5,2,5,4,5,3,3,3,3,4,4,3,2,3,4,2,3,2,2,2,5,4,4,3,5,5,6,5,2,2,2,2,2,2,2,3,3,2,2,3,4,6,5,5
"100128164","LOC100128164",8,7,8,7,7,7,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,6,6,6,6,5,8,8,6,4,7,7,7,7,6,6,6,6,6,6,6,8,8,6,6,8,8,8,8,8
"100128176","UST-AS1",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,5,5,7,5,4,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,8,8,8,5
"100128191","TMPO-AS1",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,3,4,6,5,3,3,3,3,3,2,2,3,3,2,2,3,4,4,4,3
"100128239","LOC100128239",2,1,1,1,1,1,6,4,5,5,5,2,2,2,2,2,2,7,2,2,3,2,2,2,2,2,2,2,3,2,4,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,NA,NA,NA,NA
"100128252","ZNF667-AS1",4,3,3,3,3,3,NA,NA,2,2,2,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,4,5,5,2,2,2,3,4,4,4,4,4,4,4,7,5,4,5,5,5,6,5,5
"100128264","HTR5A-AS1",7,5,5,5,5,5,4,6,1,2,1,3,3,3,3,4,4,4,3,4,3,2,2,2,2,2,4,4,6,4,4,6,8,7,2,2,2,2,2,5,4,7,5,5,5,5,NA,8,8,7
"100128285","DNM1P35",5,4,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,2,2,2,1,5,5,5,5,2,2,2,2,2,4,4,7,5,4,5,5,4,4,5,4
"100128288","LOC100128288",3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3,4,2,3,3,3,4,3,3,3,3,3,4,3,3,5,2,4,2,2,2,2,2,2,2,3,3,2,2,3,6,7,6,6
"100128292","DLG5-AS1",3,2,2,2,2,2,5,2,5,4,5,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,3,3,4,3,5,3,2,4,3,3,3,3,3,4,4,7,5,4,5,5,8,6,6,5
"100128327","TRAPPC3L",8,8,8,8,8,8,4,2,3,4,3,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,5,5,7,5,4,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,5,5,8,5
"100128338","FAM83H-AS1",7,7,7,7,7,5,5,6,5,5,7,4,4,4,4,5,5,5,5,4,5,2,2,2,2,2,5,5,4,3,5,5,7,5,3,3,3,3,3,8,8,7,8,8,8,8,8,8,8,8
"100128361","LOC100128361",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,3,4,3,3,3,2,4,2,2,2,2,2,5,5,7,5,5,5,4,2,4,2,3
"100128378","LINC00696",3,2,2,2,2,2,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,7,7,7,1,1,1,1,1,2,3,4,3,3,3,3,6,6,6,8
"100128385","FAM225B",5,5,5,5,5,4,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,3,3,3,2,4,2,2,2,2,2,4,4,6,6,5,4,7,4,7,4,5
"100128398","LOC100128398",4,3,3,3,3,3,4,6,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,5,4,5,5,2,2,2,3,4,4,4,4,4,4,4,7,5,4,5,5,5,6,5,5
"100128496","C20orf78",5,5,5,5,4,4,5,2,5,4,5,2,2,2,2,7,7,7,3,5,7,5,5,5,5,5,3,3,8,6,5,7,7,7,4,4,NA,4,NA,6,6,8,8,6,8,8,6,7,6,7
"100128505","ASTN2-AS1",5,5,5,5,5,4,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,3,4,4,5,4,2,2,2,2,2,4,4,6,6,5,4,7,4,7,4,5
"100128511","NEBL-AS1",5,5,5,5,4,3,5,2,5,4,5,2,2,2,2,3,3,4,2,3,3,2,2,2,2,2,3,3,4,3,5,5,5,5,NA,NA,NA,NA,NA,4,4,7,5,NA,NA,5,6,5,4,8
"100128531","LOC100128531",3,2,3,2,2,2,3,3,2,2,2,2,1,2,1,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,1,3,3,3,3,3,3,4,4,7,5,4,5,5,6,5,6,5
"100128554","LINC02347",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,1,2,3,3,2,3,3,3,4,4,4,3,5,5,8,6,3,3,3,3,3,4,4,7,5,4,5,8,4,4,4,NA
"100128569","C19orf71",3,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2
"100128573","LOC100128573",1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,3,3,3,1,2,3,2,2,2,2,2,2,2,NA,NA,7,8,8,8,3,3,4,3,3,4,4,7,5,4,5,5,2,5,5,5
"100128590","SLC8A1-AS1",5,3,3,3,3,3,5,2,5,4,3,3,3,3,3,6,5,5,2,4,5,3,4,3,3,3,5,4,7,5,5,5,5,5,4,4,4,4,4,4,4,7,5,5,5,5,6,4,6,6
"100128593","LOC100128593",7,5,5,5,5,4,4,2,5,5,5,2,2,3,2,8,8,8,4,7,8,2,2,2,2,2,3,3,4,3,4,4,5,4,2,2,2,2,2,4,4,6,6,4,4,7,8,8,8,8
"100128627","CDC42P3",7,7,7,7,7,5,5,6,5,5,7,4,4,4,4,5,5,5,5,4,5,2,2,2,2,2,5,5,4,3,5,5,7,5,3,3,3,3,3,8,8,7,8,8,8,8,8,8,8,8
"100128640","ACVR2B-AS1",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,7,7,2,2,2,2,2,3,3,4,3,3,3,3,4,4,4,3
"100128675","HPN-AS1",8,8,8,8,8,7,4,2,5,4,5,2,2,2,2,3,3,3,2,3,3,5,5,5,5,5,3,3,7,7,7,8,7,8,3,3,3,3,3,4,4,7,5,4,5,5,6,7,5,5
"100128682","LINC01531",7,7,7,7,5,7,4,2,5,4,5,2,2,2,2,3,3,3,2,3,3,5,5,5,5,5,3,3,7,7,7,8,7,8,4,4,4,4,4,4,4,7,5,4,5,5,6,7,5,5
"100128714","LINC02346",8,7,6,7,7,6,5,2,2,4,2,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,2,2,1,2,3,3,2,3,2,2,2,2,2,4,4,7,5,NA,NA,NA,4,4,4,4
"100128731","OST4",4,3,3,3,3,3,5,2,5,4,3,3,3,3,3,6,6,6,4,4,6,3,4,3,3,3,5,4,7,5,5,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,6,6,6,6
"100128750","RBPMS-AS1",3,2,2,2,2,2,2,3,2,2,2,1,1,1,1,5,5,4,2,3,4,1,1,1,1,1,5,4,3,2,3,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,4,NA,4,2
"100128770","LOC100128770",3,2,2,2,2,2,2,3,2,2,2,3,3,4,3,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,5,3
"100128782","LINC00476",5,5,5,5,5,5,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,3,3,3,2,4,2,2,2,2,2,5,5,7,5,5,5,4,2,4,2,3
"100128787","LINC01349",4,3,3,2,3,2,4,2,3,3,3,3,3,3,3,3,3,4,1,2,3,4,4,4,4,4,5,4,4,3,5,5,6,5,4,4,4,4,4,4,4,4,5,4,5,5,7,7,7,5
"100128788","SRRM2-AS1",3,2,2,2,2,2,2,3,2,2,2,3,3,NA,3,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,5,3
"100128811","GPR158-AS1",5,5,5,5,4,3,5,2,5,4,5,2,2,2,2,3,3,4,2,3,3,2,2,2,2,2,3,3,4,3,5,5,2,5,NA,NA,NA,NA,NA,4,4,7,5,4,5,5,6,5,4,8
"100128822","LINC01003",7,5,5,5,5,5,4,6,1,2,1,3,3,3,3,4,4,4,3,4,3,2,4,2,2,2,4,4,6,4,4,6,8,7,2,2,2,2,2,5,4,7,5,5,5,5,8,8,8,7
"100128881","VPS9D1-AS1",8,8,8,8,8,8,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,2,5,2,4,4,4,2,2,3,2,5,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"100128890","FAM66B",1,1,1,1,1,1,4,3,4,4,4,1,1,1,1,4,4,3,2,3,4,1,1,1,1,1,4,4,3,2,3,5,2,5,1,1,1,1,1,2,2,3,3,2,2,3,2,4,2,3
"100128893","GATA6-AS1",3,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,3,3,5,3,3,3,NA,4,NA,NA,NA,3,3,3,2,4,4,3,5,NA,NA,NA,NA,NA,2,2,3,3,2,2,3,6,NA,5,NA
"100128927","ZBTB42",8,6,6,5,5,6,3,3,2,2,2,6,5,6,6,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,5,5,5,5,2,2,2,2,2,7,7,8,8,7,7,8,5,8,5,6
"100128946","LINC01310",1,1,1,1,1,1,2,3,2,2,2,1,1,1,1,3,3,3,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,3,NA,NA,NA,2,NA,2,2,3,3,2,2,3,NA,5,NA,6
"100128993","LOC100128993",3,2,2,2,2,2,4,3,4,4,4,1,1,1,1,4,4,3,2,3,4,1,1,1,1,1,5,4,3,2,3,5,2,5,1,1,1,1,1,2,2,3,3,2,2,3,2,2,2,2
"100129027","LOC100129027",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,3,3,4,3,NA,4,3,5,4,4,4,4,4,4,4,7,5,4,5,5,4,3,4,2
"100129034","LOC100129034",5,5,5,5,5,4,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,3,4,4,5,4,2,2,2,2,2,4,4,6,6,4,4,7,4,7,4,4
"100129046","LOC100129046",4,3,3,2,2,2,4,2,3,3,3,3,3,3,3,3,3,4,1,2,3,4,4,4,4,4,5,4,6,5,5,5,6,5,4,4,4,4,4,4,4,4,5,4,5,5,7,7,7,5
"100129055","LOC100129055",5,5,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,2,3,4,3,2,3,3,3,NA,NA,5,3,5,5,5,5,NA,NA,NA,NA,NA,4,4,7,5,4,5,5,NA,NA,NA,NA
"100129066","UNQ6494",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,3,4,3,3,3,2,4,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,4,2,3
"100129075","KTN1-AS1",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,4,3,5,5,6,5,2,2,2,2,2,2,2,3,3,2,2,3,5,5,5,5
"100129083","LOC100129083",4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,6,4,5,5,5,8,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"100129128","KHDC1L",5,5,5,5,4,4,5,2,3,4,3,2,2,2,2,4,4,3,2,3,4,5,4,5,5,5,5,4,7,6,4,3,2,4,5,5,5,5,4,NA,NA,7,NA,NA,NA,NA,8,8,8,8
"100129138","LOC100129138",4,3,3,2,3,2,4,2,3,3,3,3,3,3,3,NA,3,4,NA,2,NA,4,4,4,4,4,5,4,4,3,5,5,6,5,NA,NA,NA,NA,NA,4,4,4,5,4,5,5,7,7,7,5
"100129148","LOC100129148",7,5,5,5,5,5,3,3,1,2,1,3,3,3,3,4,4,4,4,4,3,2,2,2,2,2,4,4,6,4,NA,5,6,6,3,3,3,3,3,5,5,7,5,5,5,5,8,8,8,8
"100129175","LOC100129175",7,7,5,5,5,5,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,6,6,7,5
"100129195","ZSCAN16-AS1",5,5,5,5,4,3,7,4,5,7,7,2,2,2,2,4,4,4,2,3,4,3,7,3,5,3,4,4,8,4,3,3,3,4,4,5,4,4,4,4,4,7,5,4,5,5,5,6,3,7
"100129196","MATN1-AS1",4,3,NA,3,3,3,4,3,3,3,3,3,3,3,3,4,4,5,2,3,4,5,4,5,5,5,5,4,6,4,5,5,5,5,3,3,3,3,3,4,4,6,5,4,4,5,4,4,4,3
"100129213","SLC39A12-AS1",5,5,5,5,4,3,5,2,5,4,5,2,2,2,2,3,3,4,2,3,3,2,2,2,2,2,3,3,4,3,5,5,NA,5,2,2,2,2,2,4,4,7,5,5,8,5,6,5,5,8
"100129216","DEFB131B",7,4,4,4,5,4,4,2,3,4,3,2,2,2,2,5,6,7,4,5,6,2,3,2,2,2,NA,4,NA,NA,5,5,7,6,3,3,3,3,3,4,4,7,5,4,5,5,8,8,8,8
"100129250","SMIM27",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,3,6,4,4,4,6,4,3,3,3,3,3,3,3,3,4,4,5,5,7,7,7,5
"100129269","LINC01160",4,3,3,3,3,2,4,2,3,3,3,3,3,3,3,4,4,5,NA,3,NA,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,4,5,4,5,5,7,7,7,5
"100129271","C1orf68",5,5,5,5,5,4,5,2,4,4,4,3,3,NA,3,4,4,4,3,3,4,5,5,5,5,5,NA,NA,NA,NA,5,5,8,7,4,4,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"100129316","LOC100129316",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,3,4,3,3,3,2,4,2,2,2,2,2,5,5,7,5,5,5,4,2,4,2,3
"100129345","LINC02291",6,5,4,4,4,4,3,3,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,3,5,5,5,5,NA,NA,2,NA,2,6,6,7,7,6,6,7,5,4,4,3
"100129354","NRADDP",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,5,7,7,1,1,1,1,1,2,3,4,3,3,3,3,6,6,5,8
"100129361","SMIM10L1",4,3,3,3,3,3,5,2,5,3,5,2,2,2,2,8,7,8,6,7,6,3,4,3,3,3,4,4,8,8,5,8,7,8,3,3,3,3,3,4,4,7,5,4,5,5,6,7,6,6
"100129385","C9orf92",7,5,6,5,5,5,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,5,3,7,5,4,5,6,4,2,2,2,2,2,2,2,3,3,2,2,3,8,8,7,8
"100129387","GABPB1-AS1",3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,2,2,6,4,5,5,NA,5,1,1,1,1,1,2,2,3,3,2,2,3,4,4,4,4
"100129396","FAM106CP",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,4,2,3,3,1,2,1,1,1,7,6,8,6,3,5,2,4,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2
"100129405","MSTO2P",7,5,5,5,5,5,5,2,4,4,4,3,3,3,3,4,4,4,3,3,4,5,5,5,5,5,5,4,8,6,5,5,8,7,4,4,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"100129424","RPL19P12",7,5,5,5,5,5,4,3,2,2,2,3,3,3,3,4,4,4,3,NA,3,3,4,3,3,3,3,3,7,5,3,5,8,6,2,2,2,2,2,5,5,7,5,5,5,5,4,7,4,4
"100129427","DDC-AS1",3,2,2,2,2,2,5,2,5,4,5,3,3,3,3,4,4,4,3,3,3,2,3,2,2,2,3,3,3,2,4,5,7,5,2,2,2,2,2,2,2,3,3,2,2,3,6,6,6,8
"100129460","DPY19L1P1",3,2,2,2,2,2,5,2,5,4,5,4,4,4,4,4,4,4,3,4,3,2,3,2,2,2,3,3,3,2,4,5,7,5,2,2,2,2,2,2,2,3,3,2,2,3,5,4,4,3
"100129480","MKRN2OS",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,5,7,3,3,3,3,3,4,5,7,6,5,5,6,2,2,2,2
"100129482","ZNF37BP",5,5,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,2,3,4,3,2,3,3,3,NA,NA,5,3,5,5,5,5,NA,NA,NA,NA,NA,4,4,7,5,4,5,5,NA,NA,NA,NA
"100129518","SOD2-OT1",5,4,4,4,4,4,2,3,2,2,2,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,5,5,8,6,4,3,3,4,4,4,4,4,4,2,2,3,3,2,2,3,8,8,8,NA
"100129534","LOC100129534",5,4,5,4,4,4,4,6,5,6,6,3,3,3,3,4,4,5,2,3,4,5,4,5,5,5,5,4,6,4,5,5,5,5,5,5,4,5,5,2,2,3,3,2,2,3,8,8,8,6
"100129543","ZNF730",8,8,7,7,7,8,4,2,5,3,5,2,2,2,2,NA,NA,8,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,8,4,4,4,3,4,4,4,7,5,4,5,5,6,6,5,5
"100129550","LINC02035",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,2,2,3,3,2,2,3,6,8,6,8
"100129583","FAM47E",6,4,4,4,4,4,3,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,2,4,2,2,2,2,2,4,4,7,5,4,5,5,5,5,5,5
