"gene_symbol","gene_symbol.1","r","p","mean_cna","padj"
"KLHDC8B","KLHDC8B",0.575306252650082,0.000242006524195246,3.06,1
"TRAPPC3","TRAPPC3",0.630921356949729,0.000243120189697156,4.12820512820513,1
"RFC1","RFC1",0.5747061045867,0.000246508336690226,3.34,1
"SBDS","SBDS",0.621289376952951,0.000248223592709793,3.51219512195122,1
"SSU72","SSU72",0.57410589407029,0.000251085435202599,4.37777777777778,1
"UBQLN1","UBQLN1",0.58110992945955,0.000251721130406564,3.36734693877551,1
"HINT3","HINT3",0.573253799588405,0.000257713991190571,3.82,1
"TECTB","TECTB",0.573194071915782,0.000258184439445713,2.76,1
"USP13","USP13",0.573120477163314,0.000258765169076026,5.94,1
"GSTO2","GSTO2",0.573115929338793,0.000258801093864117,2.7,1
"SNX3","SNX3",0.579582031768037,0.000263674876754642,4.04081632653061,1
"DEPDC1","DEPDC1",0.571731584593792,0.000269946194524384,4.02,1
"ST6GALNAC5","ST6GALNAC5",-0.601649161306954,0.000270083441553204,4.06666666666667,1
"DHTKD1","DHTKD1",0.586075325488261,0.00027047959136662,3.22916666666667,1
"SNX27","SNX27",0.571660969326873,0.000270526040816533,4.88,1
"PMPCB","PMPCB",0.571602711345922,0.000271005255512263,4.02040816326531,1
"POLQ","POLQ",0.571461186492133,0.000272172565294507,4.56,1
"DUT","DUT",0.571457667449323,0.000272201647884843,2.58,1
"ASH2L","ASH2L",0.600842646782043,0.000276626580726395,5.54347826086957,1
"PHB","PHB",0.577906885233661,0.000277361085337692,3.22448979591837,1
"MFSD5","MFSD5",0.570444918521151,0.000280687772700637,4.24,1
"DENND4C","DENND4C",0.570389299774917,0.000281160596989568,3.46,1
"C17orf53","C17orf53",0.570300266475213,0.000281918966538317,2.74,1
"HTATIP2","HTATIP2",0.569722625128992,0.000286883794195599,3.46,1
"RPE","RPE",0.569112560481494,0.000292212031231709,4.04,1
"GOLT1B","GOLT1B",0.56904209113667,0.00029283316625105,5.14,1
"GADD45A","GADD45A",-0.56896089603264,0.000293550303879683,4.02,1
"NXT1","NXT1",0.568505980567796,0.000297597355520555,4.5,1
"METTL9","METTL9",0.56842756447029,0.000298299982723841,3.86,1
"HBP1","HBP1",0.568309310151258,0.000299362373819873,4.06,1
"APTX","APTX",0.568156398240534,0.000300741139521834,3.34,1
"TSN","TSN",0.568022092778923,0.000301956813795308,3.28,1
"DTD1","DTD1",0.581984570310301,0.000305594696962936,5.25,1
"FANCA","FANCA",0.605627216413403,0.000305954388028376,3.35555555555556,1
"SERPINE1","SERPINE1",-0.567469844103696,0.000307001808351833,3.96,1
"SKIL","SKIL",0.567307105421478,0.000308502783432541,6,1
"IMMP1L","IMMP1L",0.567019033334109,0.000311175818859613,3.5,1
"KLHDC2","KLHDC2",0.604886826281821,0.000312621819860365,3.82222222222222,1
"ZDHHC6","ZDHHC6",0.566812356540201,0.000313106311052861,2.76,1
"BET1","BET1",0.604661008145917,0.000314680827086674,3.68888888888889,1
"SLC1A5","SLC1A5",0.566291128722878,0.000318022509013481,3.58,1
"COMMD7","COMMD7",0.566170183439935,0.000319173068161495,4.6,1
"MOCS3","MOCS3",0.621332803970099,0.000321604220449796,4.79487179487179,1
"AQR","AQR",0.565881659271876,0.000321932842335896,2.6,1
"EXOC1","EXOC1",0.565861452862401,0.000322126915649792,3.36,1
"ZDHHC21","ZDHHC21",0.572848760615324,0.000322618324025723,3.40816326530612,1
"SYNGR2","SYNGR2",0.565758885592022,0.000323113639584861,4.72,1
"PCNP","PCNP",0.565758448610801,0.00032311784922669,4.48,1
"SEZ6L2","SEZ6L2",0.565322750666603,0.000327339582575036,3.82,1
"C7orf25","C7orf25",0.594924764173223,0.00032910443539423,3.1304347826087,1
"LSM12","LSM12",0.572089534752128,0.000329951691387991,2.6734693877551,1
"PPIG","PPIG",0.603002519260383,0.000330174554768448,4.04444444444444,1
"EXOSC3","EXOSC3",0.564736382821993,0.000333098981338843,3.2,1
"RCN2","RCN2",0.564125964054169,0.000339190571273585,3.4,1
"S100A16","S100A16",-0.571111045074759,0.000339621965034458,4.75510204081633,1
"MRPL50","MRPL50",0.564065112684005,0.000339803246757732,3.38,1
"NEIL3","NEIL3",0.56341965940613,0.000346363002714695,1.98,1
"TTL","TTL",0.577182728771584,0.00035195134005155,3.41666666666667,1
"ARF5","ARF5",0.569617550052281,0.000354869418653421,4.30612244897959,1
"FBXO25","FBXO25",0.562394052671807,0.000357018959942223,2.14,1
"RTN4IP1","RTN4IP1",0.562237606122253,0.000358669886160511,4.26,1
"NUBP1","NUBP1",0.562181915716848,0.000359259209706484,3.28,1
"SLC35B1","SLC35B1",0.591691857257912,0.000361351809375337,2.95652173913043,1
"NIPSNAP1","NIPSNAP1",0.561827078690152,0.000363034478160345,2.92,1
"TSPAN2","TSPAN2",0.56882723201395,0.000363182252136842,3.97959183673469,1
"TMEM190","TMEM190",0.561455685581638,0.000367023769008138,3.46,1
"PRPF6","PRPF6",0.560977984493637,0.000372212441403335,5.24,1
"NDUFA9","NDUFA9",0.560856468678577,0.000373542711898531,4.96,1
"OXA1L","OXA1L",0.560836619611808,0.000373760408137024,3.66,1
"ACAD9","ACAD9",0.560686959337814,0.000375405466151452,4.52,1
"TUSC2","TUSC2",0.567467459006608,0.000377891539081129,2.95918367346939,1
"TFB2M","TFB2M",0.560390819691604,0.000378679663496962,4.38,1
"RASGRP1","RASGRP1",0.560333323824341,0.000379318297309366,2.46,1
"GNPNAT1","GNPNAT1",0.560257254548488,0.000380164710912949,3.44,1
"PIK3R4","PIK3R4",0.560160121696905,0.000381247944902858,4.52,1
"DCAKD","DCAKD",0.574275220664067,0.000382968744601202,2.625,1
"MYB","MYB",0.559650657285544,0.000386974747449897,3.84,1
"PPP4R2","PPP4R2",0.559132428229073,0.000392878651890968,3.6,1
"ATP2C1","ATP2C1",0.559106446415086,0.000393176751581372,4.52,1
"RSRC1","RSRC1",0.559097586943065,0.000393278445928001,5.44,1
"ZNF189","ZNF189",0.558803562960333,0.000396666762831516,3.38,1
"SAC3D1","SAC3D1",0.558736190497609,0.000397446815008263,3.8,1
"CHD8","CHD8",0.558671749668795,0.00039819420347341,3.68,1
"LRRC34","LRRC34",0.572404182139942,0.000404192020123976,5.91666666666667,1
"UBTF","UBTF",0.558148788448808,0.000404306033798858,2.75510204081633,1
"TOMM20","TOMM20",0.557770789009732,0.000408775623478643,4.04,1
"FANCF","FANCF",0.557739676715435,0.000409145459691233,3.38775510204082,1
"TIAM2","TIAM2",0.557645482221639,0.000410266981886924,3.68,1
"TTK","TTK",0.57934901023506,0.000411053619765562,3.91489361702128,1
"CLSTN1","CLSTN1",0.564550655452684,0.000411246856022068,4.20408163265306,1
"SERPINA5","SERPINA5",0.557122630279184,0.000416542255835727,3.6,1
"NSUN2","NSUN2",0.556985090621603,0.000418207154025822,4.06,1
"BCAS2","BCAS2",0.556822311870721,0.000420185228333426,3.96,1
"STX17","STX17",0.556779889989689,0.000420702103213347,3.38,1
"PYCR2","PYCR2",0.556343549268132,0.000426051524578575,4.16,1
"DDX21","DDX21",0.563318867080578,0.000426102644770532,3.27083333333333,1
"ARV1","ARV1",0.555967869594656,0.000430705722173828,4.14,1
"POLR2K","POLR2K",0.57758520169258,0.000432192064596599,4.14893617021277,1
"MRPS35","MRPS35",0.555672198294492,0.000434400513671797,4.58333333333333,1
"NEK4","NEK4",0.555519217973667,0.000436323260665792,3.02,1
"SENP3","SENP3",0.555315107281324,0.000438900448691137,2.92,1
"GRHL2","GRHL2",0.555260045127135,0.000439598005064223,4.18,1
"UROS","UROS",0.554861894124027,0.00044467144935042,3.06,1
"THAP4","THAP4",0.583462718257453,0.000456409356669612,3.07317073170732,1
"SEPT7","SEPT7",0.553866398171913,0.000457585505023168,3.26,1
"SSBP1","SSBP1",0.553832199450878,0.000458035019963864,4.22,1
"TLCD1","TLCD1",0.553326945081375,0.000464722158348014,2.89795918367347,1
"RAB5C","RAB5C",0.553304710528533,0.000465018423347839,2.42,1
"DHX32","DHX32",0.553271272353962,0.000465464287959447,3.06,1
"YRDC","YRDC",0.560131005668033,0.000466789592745418,4.79591836734694,1
"SERF2","SERF2",0.552946546133658,0.000469814022897741,2.52,1
"KPNA5","KPNA5",0.55276199898117,0.000472302140593881,4.02,1
"SPECC1L","SPECC1L",0.552718276915424,0.000472893329957164,3.32,1
"MRPL48","MRPL48",0.552681562417409,0.000473390274989726,4.14,1
"ZNF502","ZNF502",0.552466927048387,0.000476304761927333,3.2,1
"IVD","IVD",0.552277849627062,0.00047888542382094,2.46,1
"BIK","BIK",0.55208969228492,0.000481465874935665,2.28,1
"AP3S2","AP3S2",0.551953956643253,0.00048333507426195,4.12,1
"TMEM141","TMEM141",0.551603821258024,0.000488186598802021,4.42,1
"RARS","RARS",0.551569384748625,0.000488666088609139,3.48,1
"RARS2","RARS2",0.551487519579239,0.000489807652190264,3.96,1
"POLE2","POLE2",0.588807288402346,0.000492956746955994,3.82222222222222,1
"CRISPLD2","CRISPLD2",-0.551125259667552,0.000494887698798251,2.9,1
"ARPC5L","ARPC5L",0.551053821903438,0.000495895001594337,3.44,1
"MRPL28","MRPL28",0.551015267637431,0.000496439390722133,2.54,1
"FXR1","FXR1",0.550947551683742,0.000497396832368271,5.98,1
"TMED4","TMED4",0.557880408330598,0.000497558070890788,3.42857142857143,1
"CMBL","CMBL",0.550580927505878,0.000502609147332281,3.98,1
"ARID2","ARID2",0.557499458009166,0.000502940752264344,4.20408163265306,1
"TOMM7","TOMM7",0.550537590858231,0.000503228467001255,3.16,1
"APPL2","APPL2",0.550398213700175,0.000505224897640635,2.78,1
"ZNF345","ZNF345",0.587656097778223,0.000508831489562921,4.88888888888889,1
"SLC3A2","SLC3A2",0.550065942295134,0.000510012784301264,3.62,1
"POLR1E","POLR1E",0.549977294651306,0.000511296959827697,3.2,1
"SPATA7","SPATA7",0.549899401889502,0.000512427710187934,3.58,1
"KIAA1143","KIAA1143",0.55673640358575,0.000513878237975597,3.20408163265306,1
"RPS2","RPS2",0.549428955315283,0.000519304481100752,2.86,1
"SNX17","SNX17",0.549189963455219,0.000522829294742922,3.98,1
"NUB1","NUB1",0.54903957443413,0.000525058225957107,4.24,1
"FAM135A","FAM135A",0.548782907997369,0.000528881830338232,4.84,1
"MRPS33","MRPS33",0.548780511499228,0.000528917647753593,4.2,1
"TMEM63A","TMEM63A",-0.548373011313001,0.000535039494978353,4.16,1
"ZNF585A","ZNF585A",0.577705220537904,0.000535459365324357,5.02222222222222,1
"NUSAP1","NUSAP1",0.5483098348871,0.000535994209751012,2.48,1
"FBXO16","FBXO16",0.548286654258317,0.00053634489237819,2.4,1
"MTRF1L","MTRF1L",0.548101751601254,0.000539149459909873,3.68,1
"TMEM14B","TMEM14B",0.547907164658954,0.000542114990703167,3.88,1
"MRPS15","MRPS15",0.577211933414768,0.000542763449982726,4.54347826086957,1
"PSMB3","PSMB3",0.547747802557187,0.000544554482641552,3.1,1
"CDC5L","CDC5L",0.561751903914846,0.00054615725188207,4.19148936170213,1
"PDCD10","PDCD10",0.554219116888066,0.000551474064849335,5.77551020408163,1
"RWDD1","RWDD1",0.547112185347656,0.00055438179350495,4.02,1
"KCTD7","KCTD7",0.553612222658951,0.000560895398367754,3.67391304347826,1
"ZNF101","ZNF101",0.560278708822038,0.000568921400867692,4.66666666666667,1
"SNRPD3","SNRPD3",0.583478681237155,0.000570289909762075,2.93333333333333,1
"LINS1","LINS1",0.545904161089484,0.000573494554244995,3.93333333333333,1
"MRPL41","MRPL41",0.545695187133623,0.000576859589904477,4.42,1
"ADIPOR2","ADIPOR2",0.552571796019928,0.000577379543307624,4.8936170212766,1
"IFT80","IFT80",0.545638992092246,0.000577767467237879,5.52,1
"LYRM1","LYRM1",0.545483568050934,0.000580285086078374,3.88,1
"ZNF30","ZNF30",0.551915361671336,0.000587999654586876,4.71428571428571,1
"RBBP9","RBBP9",0.558915748555517,0.000590726628079569,5.25,1
"OPN3","OPN3",0.544311917822343,0.000599579760806725,4.12,1
"KHDRBS3","KHDRBS3",0.544185448379639,0.00060169614810339,5.18,1
"DUSP16","DUSP16",0.544083500523893,0.000603407009174368,4.84,1
"DYNLRB2","DYNLRB2",0.543842585077222,0.000607467166634712,2.61224489795918,1
"CUL3","CUL3",0.543435245854126,0.000614387286308942,3.56,1
"ZNF776","ZNF776",0.543306545058109,0.000616588237195601,3.6,1
"MARCH5","MARCH5",0.542823850291316,0.000624905446960993,2.76,1
"IL16","IL16",-0.542744893043853,0.000626275380378282,3.58,1
"PALB2","PALB2",0.542698458658989,0.000627082276277498,3.88,1
"SF3B5","SF3B5",0.588197417088332,0.00062964146241396,3.61363636363636,1
"SYNCRIP","SYNCRIP",0.549082965318667,0.000635837106774747,3.91836734693878,1
"ZFYVE21","ZFYVE21",0.542159525137205,0.000636515137540633,4.3,1
"CCDC91","CCDC91",0.541878916776543,0.000641476267508206,4.64,1
"FIGN","FIGN",-0.541833963968764,0.000642274210528951,3.98,1
"CHCHD3","CHCHD3",0.541749621118204,0.000643773731264764,3.98,1
"USP10","USP10",0.541554739157324,0.000647250403726079,2.9,1
"CAMK1D","CAMK1D",0.57875974709675,0.000647500344733097,3.42222222222222,1
"TSEN2","TSEN2",0.541445646419606,0.00064920387236209,3.36,1
"GOLGB1","GOLGB1",0.541273271450219,0.0006523011710396,4.56,1
"RHOA","RHOA",0.570153600456916,0.000657348397056426,3.04347826086957,1
"SEC13","SEC13",0.540934480904866,0.000658426928918374,3.7,1
"FGFR1OP","FGFR1OP",0.540864730402375,0.000659694423704249,3.84,1
"RNF4","RNF4",0.540606310759767,0.000664409275230577,3.26,1
"ALG2","ALG2",0.540590506224542,0.000664698595868206,3.38,1
"ZNF227","ZNF227",0.54048273098323,0.000666674530788723,3.7,1
"MED21","MED21",0.58601382402937,0.000667193730817053,4.68181818181818,1
"RPL19","RPL19",0.540172035686132,0.000672399971509569,3.06,1
"SETD3","SETD3",0.539935176442377,0.000676794035700798,3.74,1
"PREB","PREB",0.539816237785223,0.000679010103745301,3.9,1
"STARD3","STARD3",0.539757050767551,0.000680115274515894,3.06,1
"CLDN6","CLDN6",0.539569234367511,0.000683632853597432,2.82,1
"RNF20","RNF20",0.53924139091078,0.000689811660705025,3.38,1
"POLR3C","POLR3C",0.576266097212721,0.000691902047992596,4.91111111111111,1
"ARL2","ARL2",0.538899402669292,0.000696309788867864,3.8,1
"BCL2L13","BCL2L13",0.538867314778065,0.000696922268723573,3.1,1
"MTHFS","MTHFS",0.538559470167112,0.000702822599244859,3.46,1
"FBXO15","FBXO15",0.538546759680819,0.000703067165315988,3.34,1
"COG2","COG2",0.545353216792951,0.0007040777666282,4.16326530612245,1
"CRK","CRK",0.538021978610214,0.000713230742598123,3.26,1
"SMARCD2","SMARCD2",0.537869008821126,0.000716217768475516,3.32,1
"BUB1B","BUB1B",0.537668769303181,0.000720144585679594,2.46,1
"DYRK4","DYRK4",0.537542331770144,0.000722633922151191,4.96,1
"GEMIN4","GEMIN4",0.537218761099048,0.00072903924615688,3.28260869565217,1
"USP21","USP21",0.537182508026238,0.000729760028984722,4.74,1
"DCP1B","DCP1B",0.558426042989994,0.000731991839637465,4.75555555555556,1
"EID1","EID1",0.53704908920695,0.000732418102603466,2.7,1
"FAIM2","FAIM2",0.536896371994563,0.000735471185082141,4.02,1
"PHF20L1","PHF20L1",0.536788680413499,0.00073763090399462,5.08,1
"ELOVL4","ELOVL4",0.557834266836551,0.000743627793901258,3.82608695652174,1
"TMCC1","TMCC1",0.536452427855983,0.000744410560981148,4.52,1
"FKBP10","FKBP10",0.536439949222101,0.000744663219446619,2.42,1
"LRRC47","LRRC47",0.536212316076089,0.00074928553094497,4.46,1
"EIF2AK4","EIF2AK4",0.536166901232502,0.000750210759952213,2.46,1
"INTS7","INTS7",0.536133605277297,0.000750889736003969,3.7,1
"PPP2R5A","PPP2R5A",0.535872395238185,0.000756235292196071,3.7,1
"DHX36","DHX36",0.556972442482182,0.000760865440107465,5.38297872340426,1
"MYNN","MYNN",0.549389024925891,0.000764938439117718,5.91666666666667,1
"FCER1G","FCER1G",-0.535419030095849,0.000765593323039904,4.74,1
"MYO1D","MYO1D",0.535231098939064,0.000769502444259064,2.64,1
"DBR1","DBR1",0.535020363542475,0.000773906936774694,5.38,1
"AFG3L2","AFG3L2",0.53472699706033,0.000780075652657884,3.16,1
"STRAP","STRAP",0.534607445362374,0.000782601972454419,5.04,1
"AP4E1","AP4E1",0.534397339159062,0.000787059420384751,2.8,1
"SUGT1","SUGT1",0.534165468742068,0.000792004691126522,2.52,1
"TPP1","TPP1",0.53384769095064,0.000798826871355102,2.72,1
"WTAP","WTAP",0.540661353250657,0.000799082456340239,3.71428571428571,1
"HSPH1","HSPH1",0.533557481994658,0.0008051026078379,3.18,1
"DDHD1","DDHD1",0.53340518443533,0.000808413462375846,3.46,1
"AADAC","AADAC",0.533296690895798,0.000810779392915009,5.36,1
"RNASEH2C","RNASEH2C",0.533212856825174,0.000812611769014137,3.8,1
"BTBD7","BTBD7",0.533108723801633,0.000814892928645495,3.62,1
"PHYH","PHYH",0.533012170532718,0.00081701310885247,3.44,1
"ARMC10","ARMC10",0.533004049344457,0.000817191661737259,4.02040816326531,1
"TEX9","TEX9",0.53285860572425,0.000820395248714872,2.7,1
"SEZ6","SEZ6",-0.532706065140454,0.000823767097597791,2.89795918367347,1
"CCDC88C","CCDC88C",0.532671944785765,0.000824522991507031,3.66,1
"SUV39H2","SUV39H2",0.532383390924318,0.000830940139148983,3.42,1
"ECT2","ECT2",0.532213224016335,0.000834745170282226,6,1
"IQCB1","IQCB1",0.532045524494175,0.000838510111595839,4.56,1
"KIFAP3","KIFAP3",0.531949370689598,0.000840675587752292,4.98,1
"PARD3","PARD3",0.545503520463169,0.000848111845424191,4.41666666666667,1
"GTF2E1","GTF2E1",0.530990924842056,0.000862532815421912,4.56,1
"DYNC2H1","DYNC2H1",0.53092137765391,0.000864138223359596,3.38,1
"H2AFY2","H2AFY2",0.530861152445222,0.000865530581056014,3.46,1
"G3BP2","G3BP2",0.530844433363421,0.000865917464478464,3.26,1
"POLG2","POLG2",0.530791785020848,0.000867136759169753,3.32,1
"TFB1M","TFB1M",0.530339808502205,0.000877666847522185,3.68,1
"ENOPH1","ENOPH1",0.530207412460782,0.000880772741090571,3.19148936170213,1
"STARD10","STARD10",0.530009855663649,0.00088542532962635,4.26,1
"G6PC3","G6PC3",0.536679448636627,0.00088842668889051,2.6734693877551,1
"CSE1L","CSE1L",0.543461226816555,0.000894949782913479,4.66666666666667,1
"DYNLT1","DYNLT1",0.529548030621146,0.000896386526716218,3.88,1
"PTPN4","PTPN4",0.529456092299267,0.000898582909084919,3.28,1
"ZNF567","ZNF567",0.550395402053111,0.000904441823910667,4.80851063829787,1
"FEN1","FEN1",0.557982386158245,0.000905594110179129,3.56521739130435,1
"FARS2","FARS2",0.557764976297602,0.000910690496831768,3.47826086956522,1
"MARVELD1","MARVELD1",0.528907284246608,0.000911793086459747,2.8,1
"PRKRA","PRKRA",0.535500079553721,0.000916529670760792,4.04081632653061,1
"UBE2J2","UBE2J2",0.528684452589108,0.000917205629907635,4.37777777777778,1
"CDK4","CDK4",0.528489008211743,0.000921976310693339,4.26,1
"COPE","COPE",0.528167045028904,0.000929883099029225,4.98,1
"PSMD14","PSMD14",0.528104603617322,0.00093142346105119,3.98,1
"SLC20A2","SLC20A2",0.581627829909496,0.000935199811801359,5.15789473684211,1
"TATDN1","TATDN1",0.527868971460332,0.000937256592177934,5.08,1
"ENPP1","ENPP1",0.527732471806561,0.000940650427958372,3.8,1
"MFAP1","MFAP1",0.527211927005425,0.000953692840077477,2.52,1
"FEM1B","FEM1B",0.527052594482965,0.000957716791104579,3.52,1
"SMARCB1","SMARCB1",0.526753433745463,0.00096531267163805,3.32,1
"PPP1R8","PPP1R8",0.526436299829192,0.000973422998236481,3.5,1
"GTF2A1","GTF2A1",0.526424795430038,0.000973718338220807,3.58,1
"PMPCA","PMPCA",0.526372270732497,0.000975067754308886,3.78,1
"DBT","DBT",0.526119384872565,0.000981587825247061,3.88,1
"ZNF492","ZNF492",0.554649906172879,0.000986529201001626,4.77777777777778,1
"KIF15","KIF15",0.525767904430618,0.000990713906388341,3.18,1
"NACA","NACA",0.525744192092754,0.000991332280691618,4.26,1
"MRPS7","MRPS7",0.525406489371872,0.00100017603735036,3.78,1
"DARS2","DARS2",0.525139777841915,0.00100720986822124,4.94,1
"IMMT","IMMT",0.525083833646279,0.00100869078480003,3.98,1
"IL1F10","IL1F10",-0.524861811575101,0.00101458698441966,3.54,1
"HEMK1","HEMK1",0.53148098012476,0.00101828656697434,2.95918367346939,1
"TTC8","TTC8",0.524670945522147,0.00101968009467758,3.58,1
"CLNS1A","CLNS1A",0.524552863446545,0.00102284231750894,3.98,1
"TULP3","TULP3",0.524502221295935,0.00102420115973958,4.92,1
"CDKN2A","CDKN2A",0.524462385358924,0.00102527116726168,2.96,1
"GHITM","GHITM",0.569011301601873,0.00103331426975181,3.61363636363636,1
"B4GALNT3","B4GALNT3",0.530350327187481,0.00104865212551204,4.97959183673469,1
"RAB14","RAB14",0.523325884392679,0.00105621687228472,3.56,1
"NIPSNAP3A","NIPSNAP3A",0.52321626785186,0.00105924477554031,3.66,1
"NIPSNAP3B","NIPSNAP3B",0.52321626785186,0.00105924477554031,3.66,1
"PDRG1","PDRG1",0.529631341876667,0.00106837437861825,4.63265306122449,1
"USP3","USP3",0.536585912134783,0.00106982999618231,3.29166666666667,1
"AP1G2","AP1G2",0.522734769994763,0.00107263600156928,3.52,1
"ECHDC2","ECHDC2",-0.522390314569828,0.00108230734307989,4.22,1
"UCK2","UCK2",0.52231656546285,0.00108438798720267,4.62,1
"WNK1","WNK1",0.529037578852858,0.00108490746701767,4.97959183673469,1
"ANP32A","ANP32A",0.522186447330944,0.00108806755167915,3.48,1
"PPIE","PPIE",0.558603803235014,0.00109059130309258,4.66666666666667,1
"MPP7","MPP7",0.521973759564594,0.00109410580654525,4.12,1
"ERGIC2","ERGIC2",0.521911499721989,0.00109587896476136,4.57142857142857,1
"GGH","GGH",0.521820040598655,0.00109848831696184,3.66,1
"DEK","DEK",0.521752602520008,0.00110041585336558,3.82,1
"TICAM2","TICAM2",0.521145699006372,0.00111789731789437,2.48,1
